traffic/positive/motorbike6.jpg 1 0 0 
traffic/positive/motorbike7.jpg 1 0 0 
traffic/positive/motorbike8.jpg 1 0 0 
traffic/positive/motorbike9.jpg 1 0 0 
traffic/positive/taxi1.jpg 1 0 0 
traffic/positive/taxi10.jpg 1 0 0 
traffic/positive/taxi11.jpg 1 0 0 
traffic/positive/taxi12.jpg 1 0 0 
traffic/positive/taxi13.jpg 1 0 0 
traffic/positive/taxi14.jpg 1 0 0 
traffic/positive/taxi15.jpg 1 0 0 
traffic/positive/taxi2.jpg 1 0 0 
traffic/positive/taxi3.jpg 1 0 0 
traffic/positive/taxi4.jpg 1 0 0 
traffic/positive/taxi5.jpg 1 0 0 
traffic/positive/taxi6.jpg 1 0 0 
traffic/positive/taxi7.jpg 1 0 0 
traffic/positive/taxi8.jpg 1 0 0 
traffic/positive/taxi9.jpg 1 0 0 
traffic/positive/truck1.jpg 1 0 0 
traffic/positive/truck10.jpg 1 0 0 
traffic/positive/truck11.jpg 1 0 0 
traffic/positive/truck12.jpg 1 0 0 
traffic/positive/truck13.jpg 1 0 0 
traffic/positive/truck14.jpg 1 0 0 
traffic/positive/truck15.jpg 1 0 0 
traffic/positive/truck16.jpg 1 0 0 
traffic/positive/truck17.jpg 1 0 0 
traffic/positive/truck18.jpg 1 0 0 
traffic/positive/truck19.jpg 1 0 0 
traffic/positive/truck2.jpg 1 0 0 
traffic/positive/truck20.jpg 1 0 0 
traffic/positive/truck21.jpg 1 0 0 
traffic/positive/truck22.jpg 1 0 0 
traffic/positive/truck23.jpg 1 0 0 
traffic/positive/truck24.jpg 1 0 0 
traffic/positive/truck25.jpg 1 0 0 
traffic/positive/truck26.jpg 1 0 0 
traffic/positive/truck27.jpg 1 0 0 
traffic/positive/truck3.jpg 1 0 0 
traffic/positive/truck4.jpg 1 0 0 
traffic/positive/truck5.jpg 1 0 0 
traffic/positive/truck6.jpg 1 0 0 
traffic/positive/truck7.jpg 1 0 0 
traffic/positive/truck8.jpg 1 0 0 
traffic/positive/truck9.jpg 1 0 0 
traffic/positive/van1.jpg 1 0 0 
traffic/positive/van10.jpg 1 0 0 
traffic/positive/van11.jpg 1 0 0 
traffic/positive/van12.jpg 1 0 0 
traffic/positive/van13.jpg 1 0 0 
traffic/positive/van2.jpg 1 0 0 
traffic/positive/van3.jpg 1 0 0 
traffic/positive/van4.jpg 1 0 0 
traffic/positive/van5.jpg 1 0 0 
traffic/positive/van6.jpg 1 0 0 
traffic/positive/van7.jpg 1 0 0 
traffic/positive/van8.jpg 1 0 0 
traffic/positive/van9.jpg 1 0 0 
